"Name"	"Id"	"Path"	"Path Ids"
"Ironing Boards"	1023610	"Appliances | Sewing & Garment Care | Ironing | Ironing Boards"	"1020003 | 1023587 | 1325469096 | 1023610"
"Irons"	1023608	"Appliances | Sewing & Garment Care | Ironing | Irons"	"1020003 | 1023587 | 1325469096 | 1023608"
"Sewing Cabinets"	1023599	"Appliances | Sewing & Garment Care | Sewing Cabinets"	"1020003 | 1023587 | 1023599"
"Sewing Machine Accessories"	1206185726	"Appliances | Sewing & Garment Care | Sewing Machine Accessories"	"1020003 | 1023587 | 1206185726"
"Memory Cards & Sticks"	1023600	"Appliances | Sewing & Garment Care | Sewing Machine Accessories | Memory Cards & Sticks"	"1020003 | 1023587 | 1206185726 | 1023600"
"Scissors & Sewing Tools"	1023611	"Appliances | Sewing & Garment Care | Sewing Machine Accessories | Scissors & Sewing Tools"	"1020003 | 1023587 | 1206185726 | 1023611"
"Software Packages"	1023613	"Appliances | Sewing & Garment Care | Sewing Machine Accessories | Software Packages"	"1020003 | 1023587 | 1206185726 | 1023613"
"Storage Cases & Tote Bags"	1023601	"Appliances | Sewing & Garment Care | Sewing Machine Accessories | Storage Cases & Tote Bags"	"1020003 | 1023587 | 1206185726 | 1023601"
"Sewing Machines"	1325469095	"Appliances | Sewing & Garment Care | Sewing Machines"	"1020003 | 1023587 | 1325469095"
"Compact"	1023606	"Appliances | Sewing & Garment Care | Sewing Machines | Compact"	"1020003 | 1023587 | 1325469095 | 1023606"
"Computerized"	1023604	"Appliances | Sewing & Garment Care | Sewing Machines | Computerized"	"1020003 | 1023587 | 1325469095 | 1023604"
"Electronic"	1023602	"Appliances | Sewing & Garment Care | Sewing Machines | Electronic"	"1020003 | 1023587 | 1325469095 | 1023602"
"Embroidery"	1023605	"Appliances | Sewing & Garment Care | Sewing Machines | Embroidery"	"1020003 | 1023587 | 1325469095 | 1023605"
"Mechanical"	1023607	"Appliances | Sewing & Garment Care | Sewing Machines | Mechanical"	"1020003 | 1023587 | 1325469095 | 1023607"
"Sergers"	1023603	"Appliances | Sewing & Garment Care | Sewing Machines | Sergers"	"1020003 | 1023587 | 1325469095 | 1023603"
"Small Kitchen Appliances"	1020025	"Appliances | Small Kitchen Appliances"	"1020003 | 1020025"
"Blenders & Accessories"	1023463	"Appliances | Small Kitchen Appliances | Blenders & Accessories"	"1020003 | 1020025 | 1023463"
"Breadmakers"	1023464	"Appliances | Small Kitchen Appliances | Breadmakers"	"1020003 | 1020025 | 1023464"
"Coffee & Espresso Makers"	1286090042	"Appliances | Small Kitchen Appliances | Coffee & Espresso Makers"	"1020003 | 1020025 | 1286090042"
"Countertop Burners"	1362470037	"Appliances | Small Kitchen Appliances | Countertop Burners"	"1020003 | 1020025 | 1362470037"
"Countertop Microwaves"	1023474	"Appliances | Small Kitchen Appliances | Countertop Microwaves"	"1020003 | 1020025 | 1023474"
"Deep Fryers"	1023492	"Appliances | Small Kitchen Appliances | Deep Fryers"	"1020003 | 1020025 | 1023492"
"Dehydrators"	1348877092	"Appliances | Small Kitchen Appliances | Dehydrators"	"1020003 | 1020025 | 1348877092"
"Dessert & Ice Cream Makers"	1023488	"Appliances | Small Kitchen Appliances | Dessert & Ice Cream Makers"	"1020003 | 1020025 | 1023488"
"Electric Can Openers"	1020332	"Appliances | Small Kitchen Appliances | Electric Can Openers"	"1020003 | 1020025 | 1020332"
"Electric Knives"	1348877139	"Appliances | Small Kitchen Appliances | Electric Knives"	"1020003 | 1020025 | 1348877139"
"Entertaining & Novelty Appliances"	1023504	"Appliances | Small Kitchen Appliances | Entertaining & Novelty Appliances"	"1020003 | 1020025 | 1023504"
"Food Processors"	1023465	"Appliances | Small Kitchen Appliances | Food Processors"	"1020003 | 1020025 | 1023465"
"Griddles & Grills"	1023487	"Appliances | Small Kitchen Appliances | Griddles & Grills"	"1020003 | 1020025 | 1023487"
"Juicers & Accessories"	1348877238	"Appliances | Small Kitchen Appliances | Juicers & Accessories"	"1020003 | 1020025 | 1348877238"
"Meat Grinders"	1023491	"Appliances | Small Kitchen Appliances | Meat Grinders"	"1020003 | 1020025 | 1023491"
"Mixers & Accessories"	5000256	"Appliances | Small Kitchen Appliances | Mixers & Accessories"	"1020003 | 1020025 | 5000256"
"Popcorn Makers"	1020341	"Appliances | Small Kitchen Appliances | Popcorn Makers"	"1020003 | 1020025 | 1020341"
"Rice Cookers"	1348877297	"Appliances | Small Kitchen Appliances | Rice Cookers"	"1020003 | 1020025 | 1348877297"
"Rice Steamers"	5000121	"Appliances | Small Kitchen Appliances | Rice Steamers"	"1020003 | 1020025 | 5000121"
"Roasters"	1023505	"Appliances | Small Kitchen Appliances | Roasters"	"1020003 | 1020025 | 1023505"
"Rotisseries"	1348877336	"Appliances | Small Kitchen Appliances | Rotisseries"	"1020003 | 1020025 | 1348877336"
"Slicers"	1348877354	"Appliances | Small Kitchen Appliances | Slicers"	"1020003 | 1020025 | 1348877354"
"Slow Cookers"	1348877371	"Appliances | Small Kitchen Appliances | Slow Cookers"	"1020003 | 1020025 | 1348877371"
"Tea Kettles & Brewers"	1286090036	"Appliances | Small Kitchen Appliances | Tea Kettles & Brewers"	"1020003 | 1020025 | 1286090036"
"Toaster Ovens"	1348877432	"Appliances | Small Kitchen Appliances | Toaster Ovens"	"1020003 | 1020025 | 1348877432"
"Toasters"	1020342	"Appliances | Small Kitchen Appliances | Toasters"	"1020003 | 1020025 | 1020342"
"Vacuum Sealers"	1020343	"Appliances | Small Kitchen Appliances | Vacuum Sealers"	"1020003 | 1020025 | 1020343"
"Waffle Makers"	1348877496	"Appliances | Small Kitchen Appliances | Waffle Makers"	"1020003 | 1020025 | 1348877496"
"Specialty Laundry"	1101268	"Appliances | Specialty Laundry"	"1020003 | 1101268"
"All-in-one Washer and Dryers"	1101279	"Appliances | Specialty Laundry | All-in-one Washer and Dryers"	"1020003 | 1101268 | 1101279"
"Coin Operated Dryers"	1101276	"Appliances | Specialty Laundry | Coin Operated Dryers"	"1020003 | 1101268 | 1101276"
"Coin Operated Washers"	1101272	"Appliances | Specialty Laundry | Coin Operated Washers"	"1020003 | 1101268 | 1101272"
"Laundry Centers"	1101274	"Appliances | Specialty Laundry | Laundry Centers"	"1020003 | 1101268 | 1101274"
"Portable Dryers"	1417407378	"Appliances | Specialty Laundry | Portable Dryers"	"1020003 | 1101268 | 1417407378"
"Portable Washers"	1417407384	"Appliances | Specialty Laundry | Portable Washers"	"1020003 | 1101268 | 1417407384"
"Self Powered Washers"	1101273	"Appliances | Specialty Laundry | Self Powered Washers"	"1020003 | 1101268 | 1101273"
"Thermostats & Accessories"	1202533081	"Appliances | Thermostats & Accessories"	"1020003 | 1202533081"
"Furnace Filters"	1202551174	"Appliances | Thermostats & Accessories | Furnace Filters"	"1020003 | 1202533081 | 1202551174"
"Thermostat Parts & Accessories"	1202551163	"Appliances | Thermostats & Accessories | Thermostat Parts & Accessories"	"1020003 | 1202533081 | 1202551163"
"Thermostats"	1202551169	"Appliances | Thermostats & Accessories | Thermostats"	"1020003 | 1202533081 | 1202551169"
"Trash Compactors"	5000257	"Appliances | Trash Compactors"	"1020003 | 5000257"
"Vacuums & Floor Care"	1020018	"Appliances | Vacuums & Floor Care"	"1020003 | 1020018"
"Backpack Vacuums"	1322887197	"Appliances | Vacuums & Floor Care | Backpack Vacuums"	"1020003 | 1020018 | 1322887197"
"Canister Vacuums"	1020288	"Appliances | Vacuums & Floor Care | Canister Vacuums"	"1020003 | 1020018 | 1020288"
"Central Vacuum"	1225112157	"Appliances | Vacuums & Floor Care | Central Vacuum"	"1020003 | 1020018 | 1225112157"
"Floor Cleaners"	1020287	"Appliances | Vacuums & Floor Care | Floor Cleaners"	"1020003 | 1020018 | 1020287"
"Floor Polishers"	1298332675	"Appliances | Vacuums & Floor Care | Floor Polishers"	"1020003 | 1020018 | 1298332675"
"Robotic Vacuums"	1020292	"Appliances | Vacuums & Floor Care | Robotic Vacuums"	"1020003 | 1020018 | 1020292"
"Steam Mops & Cleaners"	1202544724	"Appliances | Vacuums & Floor Care | Steam Mops & Cleaners"	"1020003 | 1020018 | 1202544724"
"Sticks & Hand-Helds"	1020286	"Appliances | Vacuums & Floor Care | Sticks & Hand-Helds"	"1020003 | 1020018 | 1020286"
"Upright Vacuums"	1020289	"Appliances | Vacuums & Floor Care | Upright Vacuums"	"1020003 | 1020018 | 1020289"
"Wall Ovens"	1202533086	"Appliances | Wall Ovens"	"1020003 | 1202533086"
"Electric Wall Ovens"	1202552205	"Appliances | Wall Ovens | Electric Wall Ovens"	"1020003 | 1202533086 | 1202552205"
"Gas Wall Ovens"	1202552217	"Appliances | Wall Ovens | Gas Wall Ovens"	"1020003 | 1202533086 | 1202552217"
"Warming Drawers"	1261634944	"Appliances | Wall Ovens | Warming Drawers"	"1020003 | 1202533086 | 1261634944"
"Washer and Dryer Sets"	1101301	"Appliances | Washer and Dryer Sets"	"1020003 | 1101301"
"Washer and Dryer Bundles"	1234363472	"Appliances | Washer and Dryer Sets | Washer and Dryer Bundles"	"1020003 | 1101301 | 1234363472"
"Washers"	1101269	"Appliances | Washers"	"1020003 | 1101269"
"Front Load Washers"	1101277	"Appliances | Washers | Front Load Washers"	"1020003 | 1101269 | 1101277"
"Portable Washers"	1417407384	"Appliances | Washers | Portable Washers"	"1020003 | 1101269 | 1417407384"
"Top Load Washers"	1101278	"Appliances | Washers | Top Load Washers"	"1020003 | 1101269 | 1101278"
"Twin Load Washers"	5000096	"Appliances | Washers | Twin Load Washers"	"1020003 | 1101269 | 5000096"
"Washers & Dryers"	1320301405	"Appliances | Washers & Dryers"	"1020003 | 1320301405"
"Dryers"	1101270	"Appliances | Washers & Dryers | Dryers"	"1020003 | 1320301405 | 1101270"
"Electric Dryers"	1101271	"Appliances | Washers & Dryers | Dryers | Electric Dryers"	"1020003 | 1320301405 | 1101270 | 1101271"
"Gas Dryers"	1101275	"Appliances | Washers & Dryers | Dryers | Gas Dryers"	"1020003 | 1320301405 | 1101270 | 1101275"
"Portable Dryers"	1417407378	"Appliances | Washers & Dryers | Dryers | Portable Dryers"	"1020003 | 1320301405 | 1101270 | 1417407378"
"Specialty Laundry"	1101268	"Appliances | Washers & Dryers | Specialty Laundry"	"1020003 | 1320301405 | 1101268"
"All-in-one Washer and Dryers"	1101279	"Appliances | Washers & Dryers | Specialty Laundry | All-in-one Washer and Dryers"	"1020003 | 1320301405 | 1101268 | 1101279"
"Coin Operated Dryers"	1101276	"Appliances | Washers & Dryers | Specialty Laundry | Coin Operated Dryers"	"1020003 | 1320301405 | 1101268 | 1101276"
"Coin Operated Washers"	1101272	"Appliances | Washers & Dryers | Specialty Laundry | Coin Operated Washers"	"1020003 | 1320301405 | 1101268 | 1101272"
"Laundry Centers"	1101274	"Appliances | Washers & Dryers | Specialty Laundry | Laundry Centers"	"1020003 | 1320301405 | 1101268 | 1101274"
"Portable Dryers"	1417407378	"Appliances | Washers & Dryers | Specialty Laundry | Portable Dryers"	"1020003 | 1320301405 | 1101268 | 1417407378"
"Portable Washers"	1417407384	"Appliances | Washers & Dryers | Specialty Laundry | Portable Washers"	"1020003 | 1320301405 | 1101268 | 1417407384"
"Self Powered Washers"	1101273	"Appliances | Washers & Dryers | Specialty Laundry | Self Powered Washers"	"1020003 | 1320301405 | 1101268 | 1101273"
"Washer & Dryer Parts & Accessories"	5000099	"Appliances | Washers & Dryers | Washer & Dryer Parts & Accessories"	"1020003 | 1320301405 | 5000099"
"Installation Accessories & Supply Lines"	5000114	"Appliances | Washers & Dryers | Washer & Dryer Parts & Accessories | Installation Accessories & Supply Lines"	"1020003 | 1320301405 | 5000099 | 5000114"
"Laundry Accessories"	5000115	"Appliances | Washers & Dryers | Washer & Dryer Parts & Accessories | Laundry Accessories"	"1020003 | 1320301405 | 5000099 | 5000115"
"Washer & Dryer Pedestals"	5000116	"Appliances | Washers & Dryers | Washer & Dryer Parts & Accessories | Washer & Dryer Pedestals"	"1020003 | 1320301405 | 5000099 | 5000116"
"Washer and Dryer Sets"	1101301	"Appliances | Washers & Dryers | Washer and Dryer Sets"	"1020003 | 1320301405 | 1101301"
"Washer and Dryer Bundles"	1234363472	"Appliances | Washers & Dryers | Washer and Dryer Sets | Washer and Dryer Bundles"	"1020003 | 1320301405 | 1101301 | 1234363472"
"Washer Dryer Combinations"	1416989859	"Appliances | Washers & Dryers | Washer Dryer Combinations"	"1020003 | 1320301405 | 1416989859"
"All-in-one Washer and Dryers"	1101279	"Appliances | Washers & Dryers | Washer Dryer Combinations | All-in-one Washer and Dryers"	"1020003 | 1320301405 | 1416989859 | 1101279"
"Laundry Centers"	1101274	"Appliances | Washers & Dryers | Washer Dryer Combinations | Laundry Centers"	"1020003 | 1320301405 | 1416989859 | 1101274"
"Washer and Dryer Bundles"	1234363472	"Appliances | Washers & Dryers | Washer Dryer Combinations | Washer and Dryer Bundles"	"1020003 | 1320301405 | 1416989859 | 1234363472"
"Washers"	1101269	"Appliances | Washers & Dryers | Washers"	"1020003 | 1320301405 | 1101269"
"Front Load Washers"	1101277	"Appliances | Washers & Dryers | Washers | Front Load Washers"	"1020003 | 1320301405 | 1101269 | 1101277"
"Portable Washers"	1417407384	"Appliances | Washers & Dryers | Washers | Portable Washers"	"1020003 | 1320301405 | 1101269 | 1417407384"
"Top Load Washers"	1101278	"Appliances | Washers & Dryers | Washers | Top Load Washers"	"1020003 | 1320301405 | 1101269 | 1101278"
"Twin Load Washers"	5000096	"Appliances | Washers & Dryers | Washers | Twin Load Washers"	"1020003 | 1320301405 | 1101269 | 5000096"
"Water Coolers & Filter Systems"	1023684	"Appliances | Water Coolers & Filter Systems"	"1020003 | 1023684"
"Countertop"	1023690	"Appliances | Water Coolers & Filter Systems | Countertop"	"1020003 | 1023684 | 1023690"
"Faucet Mounts"	1023691	"Appliances | Water Coolers & Filter Systems | Faucet Mounts"	"1020003 | 1023684 | 1023691"
"Under Sink"	1023692	"Appliances | Water Coolers & Filter Systems | Under Sink"	"1020003 | 1023684 | 1023692"
"Water Cooler Parts & Filters"	1023688	"Appliances | Water Coolers & Filter Systems | Water Cooler Parts & Filters"	"1020003 | 1023684 | 1023688"
"Water Coolers"	1023693	"Appliances | Water Coolers & Filter Systems | Water Coolers"	"1020003 | 1023684 | 1023693"
"Water Filter Pitchers"	1248869701	"Appliances | Water Coolers & Filter Systems | Water Filter Pitchers"	"1020003 | 1023684 | 1248869701"
"Whole House"	1023689	"Appliances | Water Coolers & Filter Systems | Whole House"	"1020003 | 1023684 | 1023689"
"Water Heaters"	1020026	"Appliances | Water Heaters"	"1020003 | 1020026"
"Electric Water Heaters"	5000123	"Appliances | Water Heaters | Electric Water Heaters"	"1020003 | 1020026 | 5000123"
"Hybrid Water Heaters"	5000124	"Appliances | Water Heaters | Hybrid Water Heaters"	"1020003 | 1020026 | 5000124"
"LP Gas Water Heaters"	5000125	"Appliances | Water Heaters | LP Gas Water Heaters"	"1020003 | 1020026 | 5000125"
"Natural Gas Water Heaters"	5000126	"Appliances | Water Heaters | Natural Gas Water Heaters"	"1020003 | 1020026 | 5000126"
"Tankless Water Heaters"	1351566728	"Appliances | Water Heaters | Tankless Water Heaters"	"1020003 | 1020026 | 1351566728"
"Water Heaters for Select California Markets"	5000127	"Appliances | Water Heaters | Water Heaters for Select California Markets"	"1020003 | 1020026 | 5000127"
"Water Softeners"	1023720	"Appliances | Water Softeners"	"1020003 | 1023720"
"Water Softeners"	1023726	"Appliances | Water Softeners | Water Softeners"	"1020003 | 1023720 | 1023726"
"Wine Cellars & Beverage Centers"	1023719	"Appliances | Wine Cellars & Beverage Centers"	"1020003 | 1023719"
"Beverage Centers"	1023725	"Appliances | Wine Cellars & Beverage Centers | Beverage Centers"	"1020003 | 1023719 | 1023725"
"Cigar Coolers"	1305278257	"Appliances | Wine Cellars & Beverage Centers | Cigar Coolers"	"1020003 | 1023719 | 1305278257"
"Wine Cellars"	1023724	"Appliances | Wine Cellars & Beverage Centers | Wine Cellars"	"1020003 | 1023719 | 1023724"
"Automotive"	1020005	"Automotive"	1020005
"Automotive Basics"	1289592998	"Automotive | Automotive Basics"	"1020005 | 1289592998"
"Alarms, Locks & Security"	1289783915	"Automotive | Automotive Basics | Alarms, Locks & Security"	"1020005 | 1289592998 | 1289783915"
"Car Alarms"	1289770992	"Automotive | Automotive Basics | Alarms, Locks & Security | Car Alarms"	"1020005 | 1289592998 | 1289783915 | 1289770992"
"Car Locks - Universal"	1289771024	"Automotive | Automotive Basics | Alarms, Locks & Security | Car Locks - Universal"	"1020005 | 1289592998 | 1289783915 | 1289771024"
"Car Locks - Vehicle Specific"	1289771036	"Automotive | Automotive Basics | Alarms, Locks & Security | Car Locks - Vehicle Specific"	"1020005 | 1289592998 | 1289783915 | 1289771036"
"Remote Car Starters"	1289771005	"Automotive | Automotive Basics | Alarms, Locks & Security | Remote Car Starters"	"1020005 | 1289592998 | 1289783915 | 1289771005"
"Auto Books, Manuals & Software"	1289783920	"Automotive | Automotive Basics | Auto Books, Manuals & Software"	"1020005 | 1289592998 | 1289783920"
"Automotive Books"	1289770950	"Automotive | Automotive Basics | Auto Books, Manuals & Software | Automotive Books"	"1020005 | 1289592998 | 1289783920 | 1289770950"
"Automotive Repair Manuals"	1289770976	"Automotive | Automotive Basics | Auto Books, Manuals & Software | Automotive Repair Manuals"	"1020005 | 1289592998 | 1289783920 | 1289770976"
"Automotive Software"	1289770963	"Automotive | Automotive Basics | Auto Books, Manuals & Software | Automotive Software"	"1020005 | 1289592998 | 1289783920 | 1289770963"
"Automotive Collectibles"	1289783917	"Automotive | Automotive Basics | Automotive Collectibles"	"1020005 | 1289592998 | 1289783917"
"Automotive Apparel"	1289771295	"Automotive | Automotive Basics | Automotive Collectibles | Automotive Apparel"	"1020005 | 1289592998 | 1289783917 | 1289771295"
"Collectible Car Clocks"	1289771288	"Automotive | Automotive Basics | Automotive Collectibles | Collectible Car Clocks"	"1020005 | 1289592998 | 1289783917 | 1289771288"
"Collectible Car Mugs"	1289771305	"Automotive | Automotive Basics | Automotive Collectibles | Collectible Car Mugs"	"1020005 | 1289592998 | 1289783917 | 1289771305"
"Key Chains"	1289771301	"Automotive | Automotive Basics | Automotive Collectibles | Key Chains"	"1020005 | 1289592998 | 1289783917 | 1289771301"
"Racing Suits"	1289771308	"Automotive | Automotive Basics | Automotive Collectibles | Racing Suits"	"1020005 | 1289592998 | 1289783917 | 1289771308"
"Specialty Car Collectibles"	1289771312	"Automotive | Automotive Basics | Automotive Collectibles | Specialty Car Collectibles"	"1020005 | 1289592998 | 1289783917 | 1289771312"
